item_id,item_name,slug,channel,video_id,start_seconds,end_seconds,mentions,ambiguous,matched_by,cite_url
32376,Forest Prowler's Helm,jambrosay-bm-hunter-p3-p4-loot,Jambrosay,VpQyyTCc89M,832,897,1,no,name,https://www.youtube.com/watch?v=VpQyyTCc89M&t=832s
32376,Forest Prowler's Helm,jambrosay-ret-paladin-p3-p4-loot,Jambrosay,HeiHo9Uqjho,811,876,1,no,name,https://www.youtube.com/watch?v=HeiHo9Uqjho&t=811s
32377,Mantle of Darkness,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,325,390,1,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=325s
32377,Mantle of Darkness,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,3922,3987,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=3922s
32377,Mantle of Darkness,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,1162,1227,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=1162s
32483,The Skull of Gul'dan,classic-gho-moonkin-t5-haste-set,Classic Gho,I2E3Tt-HHJU,178,243,1,yes,alias,https://www.youtube.com/watch?v=I2E3Tt-HHJU&t=178s
32483,The Skull of Gul'dan,crix-warlock-p3-t6-gearing,Crix,NI2xuOP6aZE,696,766,2,yes,alias,https://www.youtube.com/watch?v=NI2xuOP6aZE&t=696s
32483,The Skull of Gul'dan,darkest-elemental-shaman-t6-bis,Darkest_TV,0-oVpJUjZZs,386,451,1,no,name,https://www.youtube.com/watch?v=0-oVpJUjZZs&t=386s
32483,The Skull of Gul'dan,drue-shadow-priest-p3-bis,Drue,ljx7ExV-HdE,737,860,3,yes,alias,https://www.youtube.com/watch?v=ljx7ExV-HdE&t=737s
32483,The Skull of Gul'dan,fearstreet-arcane-mage-p3-bis,Fearstreet 528,CRRwWdMbacQ,118,183,1,no,name,https://www.youtube.com/watch?v=CRRwWdMbacQ&t=118s
32483,The Skull of Gul'dan,jokerd-full-4pc-t6-warlock-bt-hyjal,Jokerd ,lBZxclI7B1E,515,582,3,yes,alias,https://www.youtube.com/watch?v=lBZxclI7B1E&t=515s
32483,The Skull of Gul'dan,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,5439,5504,1,yes,alias,https://www.youtube.com/watch?v=DnDtULWZU4w&t=5439s
32483,The Skull of Gul'dan,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,7731,7796,1,yes,alias,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=7731s
32483,The Skull of Gul'dan,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,7945,8103,2,yes,alias,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=7945s
32496,Memento of Tyrande,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,8334,8399,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=8334s
32497,Stormrage Signet Ring,darkest-enhancement-shaman-t6-bis,Darkest_TV,2d-1x_z7NdE,427,492,1,no,name,https://www.youtube.com/watch?v=2d-1x_z7NdE&t=427s
32497,Stormrage Signet Ring,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,753,818,1,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=753s
32497,Stormrage Signet Ring,jambrosay-bm-hunter-p3-p4-loot,Jambrosay,VpQyyTCc89M,595,723,2,no,name,https://www.youtube.com/watch?v=VpQyyTCc89M&t=595s
32497,Stormrage Signet Ring,jambrosay-feral-druid-p3-p4-loot,Jambrosay,88I8chIOGIg,603,668,1,no,name,https://www.youtube.com/watch?v=88I8chIOGIg&t=603s
32497,Stormrage Signet Ring,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,8006,8071,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=8006s
32497,Stormrage Signet Ring,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,761,826,1,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=761s
32497,Stormrage Signet Ring,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,6275,6340,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=6275s
32497,Stormrage Signet Ring,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,6520,6705,2,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=6520s
32497,Stormrage Signet Ring,sarthe-hunter-t6-bis-loot-prio,Sarthe,GDDl91PROlY,441,506,1,no,name,https://www.youtube.com/watch?v=GDDl91PROlY&t=441s
32497,Stormrage Signet Ring,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,343,437,2,no,name,https://www.youtube.com/watch?v=LlksG4eBm2c&t=343s
32497,Stormrage Signet Ring,veramos-survival-hunter-p3-bis-prio,Veramos Gaming,yqQagrZrgos,437,502,1,no,name,https://www.youtube.com/watch?v=yqQagrZrgos&t=437s
32500,Crystal Spire of Karabor,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,8548,8613,1,yes,alias,https://www.youtube.com/watch?v=DoaTSCCprtM&t=8548s
32500,Crystal Spire of Karabor,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,1167,1253,3,yes,alias,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=1167s
32500,Crystal Spire of Karabor,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,2228,2317,2,yes,alias,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=2228s
32500,Crystal Spire of Karabor,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,888,1009,2,yes,alias,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=888s
32500,Crystal Spire of Karabor,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,1534,1599,1,yes,alias,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=1534s
32500,Crystal Spire of Karabor,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,8416,8481,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=8416s
32500,Crystal Spire of Karabor,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,8876,8941,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=8876s
32500,Crystal Spire of Karabor,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,4728,4839,3,yes,alias,https://www.youtube.com/watch?v=B3zgswtk6T8&t=4728s
32505,Madness of the Betrayer,anker64-fury-warrior-p3-bis,Anker_64,U_Cd8uy07vw,1182,1247,1,no,name,https://www.youtube.com/watch?v=U_Cd8uy07vw&t=1182s
32505,Madness of the Betrayer,darkest-enhancement-shaman-t6-bis,Darkest_TV,2d-1x_z7NdE,463,557,2,no,name,https://www.youtube.com/watch?v=2d-1x_z7NdE&t=463s
32505,Madness of the Betrayer,gandii-arms-warrior-black-temple-gearing,Gandii_warrior,kR9BpYJ2OTM,687,752,1,no,name,https://www.youtube.com/watch?v=kR9BpYJ2OTM&t=687s
32505,Madness of the Betrayer,jambrosay-arms-warrior-p3-p4-loot,Jambrosay,sPikzqMJKUk,581,646,1,no,name,https://www.youtube.com/watch?v=sPikzqMJKUk&t=581s
32505,Madness of the Betrayer,jambrosay-bm-hunter-p3-p4-loot,Jambrosay,VpQyyTCc89M,166,231,1,no,name,https://www.youtube.com/watch?v=VpQyyTCc89M&t=166s
32505,Madness of the Betrayer,jambrosay-bm-hunter-p3-p4-loot,Jambrosay,VpQyyTCc89M,704,769,1,no,name,https://www.youtube.com/watch?v=VpQyyTCc89M&t=704s
32505,Madness of the Betrayer,jambrosay-feral-druid-p3-p4-loot,Jambrosay,88I8chIOGIg,663,728,1,no,name,https://www.youtube.com/watch?v=88I8chIOGIg&t=663s
32505,Madness of the Betrayer,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,49,114,1,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=49s
32505,Madness of the Betrayer,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,835,900,1,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=835s
32505,Madness of the Betrayer,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,4544,4675,3,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=4544s
32505,Madness of the Betrayer,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,4801,4899,2,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=4801s
32505,Madness of the Betrayer,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,6347,6412,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=6347s
32505,Madness of the Betrayer,sarthe-hunter-t6-bis-loot-prio,Sarthe,GDDl91PROlY,502,567,1,no,name,https://www.youtube.com/watch?v=GDDl91PROlY&t=502s
32505,Madness of the Betrayer,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,395,460,1,no,name,https://www.youtube.com/watch?v=LlksG4eBm2c&t=395s
32505,Madness of the Betrayer,veramos-survival-hunter-p3-bis-prio,Veramos Gaming,yqQagrZrgos,20,164,2,no,name,https://www.youtube.com/watch?v=yqQagrZrgos&t=20s
32505,Madness of the Betrayer,veramos-survival-hunter-p3-bis-prio,Veramos Gaming,yqQagrZrgos,472,653,2,no,name,https://www.youtube.com/watch?v=yqQagrZrgos&t=472s
32505,Madness of the Betrayer,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,3800,3865,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=3800s
32505,Madness of the Betrayer,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,6078,6170,3,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=6078s
32505,Madness of the Betrayer,zatar-tier-6-rogue-item-priority,Zatar (Classic Wow Builds),L5AXKvQgWy8,1012,1092,2,no,name,https://www.youtube.com/watch?v=L5AXKvQgWy8&t=1012s
32508,Necklace of the Deep,veramos-survival-hunter-p3-bis-prio,Veramos Gaming,yqQagrZrgos,233,298,1,no,name,https://www.youtube.com/watch?v=yqQagrZrgos&t=233s
32515,Wristguards of Determination,jurdi-phase-3-preparation-guide,Jurdi,ucwiZkg3eCA,513,578,1,no,name,https://www.youtube.com/watch?v=ucwiZkg3eCA&t=513s
32518,Veil of Turning Leaves,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,5960,6025,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=5960s
32519,Belt of Divine Guidance,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,1047,1133,3,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=1047s
32519,Belt of Divine Guidance,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,1554,1619,1,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=1554s
32519,Belt of Divine Guidance,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,1799,1864,1,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=1799s
32519,Belt of Divine Guidance,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,5896,5961,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=5896s
32521,Faceplate of the Impenetrable,devtanks-prot-paladin-p3-gear,DevTanks,23n12xEA4AQ,23,180,3,yes,alias,https://www.youtube.com/watch?v=23n12xEA4AQ&t=23s
32521,Faceplate of the Impenetrable,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,6032,6097,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=6032s
32524,Shroud of the Highborne,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,1472,1537,1,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=1472s
32526,Band of Devastation,anker64-fury-warrior-p3-bis,Anker_64,U_Cd8uy07vw,2722,2787,1,no,name,https://www.youtube.com/watch?v=U_Cd8uy07vw&t=2722s
32526,Band of Devastation,blayst-ret-paladin-p3-p4-bis,TheRealBlayst,N3aQ2v1KAxI,369,443,2,no,name,https://www.youtube.com/watch?v=N3aQ2v1KAxI&t=369s
32526,Band of Devastation,darkest-enhancement-shaman-t6-bis,Darkest_TV,2d-1x_z7NdE,438,515,2,no,name,https://www.youtube.com/watch?v=2d-1x_z7NdE&t=438s
32526,Band of Devastation,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,810,885,2,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=810s
32526,Band of Devastation,jambrosay-arms-warrior-p3-p4-loot,Jambrosay,sPikzqMJKUk,531,596,1,no,name,https://www.youtube.com/watch?v=sPikzqMJKUk&t=531s
32526,Band of Devastation,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,4408,4473,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=4408s
32526,Band of Devastation,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,741,806,1,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=741s
32526,Band of Devastation,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,5307,5372,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=5307s
32526,Band of Devastation,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,173,279,3,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=173s
32527,Ring of Ancient Knowledge,crix-warlock-p3-t6-gearing,Crix,NI2xuOP6aZE,590,655,1,no,name,https://www.youtube.com/watch?v=NI2xuOP6aZE&t=590s
32527,Ring of Ancient Knowledge,darkest-elemental-shaman-t6-bis,Darkest_TV,0-oVpJUjZZs,375,440,1,no,name,https://www.youtube.com/watch?v=0-oVpJUjZZs&t=375s
32527,Ring of Ancient Knowledge,drue-shadow-priest-p3-bis,Drue,ljx7ExV-HdE,696,764,2,no,name,https://www.youtube.com/watch?v=ljx7ExV-HdE&t=696s
32527,Ring of Ancient Knowledge,drue-shadow-priest-p3-bis,Drue,ljx7ExV-HdE,1166,1231,1,no,name,https://www.youtube.com/watch?v=ljx7ExV-HdE&t=1166s
32527,Ring of Ancient Knowledge,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,4609,4674,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=4609s
32528,Blessed Band of Karabor,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,4124,4189,1,yes,alias,https://www.youtube.com/watch?v=DoaTSCCprtM&t=4124s
32528,Blessed Band of Karabor,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,4579,4644,1,yes,alias,https://www.youtube.com/watch?v=DoaTSCCprtM&t=4579s
32528,Blessed Band of Karabor,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,1256,1475,5,yes,alias,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=1256s
32528,Blessed Band of Karabor,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,1634,1796,2,yes,alias,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=1634s
32528,Blessed Band of Karabor,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,605,670,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=605s
32568,Swiftsteel Bracers,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,830,895,1,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=830s
32571,Dawnsteel Bracers,slesh-heart-of-darkness-craft,Slesh,5OW2z-FJI4Y,201,272,2,no,name,https://www.youtube.com/watch?v=5OW2z-FJI4Y&t=201s
32574,Bindings of Lightning Reflexes,blayst-ret-paladin-p3-p4-bis,TheRealBlayst,N3aQ2v1KAxI,211,276,1,yes,alias,https://www.youtube.com/watch?v=N3aQ2v1KAxI&t=211s
32574,Bindings of Lightning Reflexes,darkest-enhancement-shaman-t6-bis,Darkest_TV,2d-1x_z7NdE,152,217,1,no,name,https://www.youtube.com/watch?v=2d-1x_z7NdE&t=152s
32574,Bindings of Lightning Reflexes,jambrosay-ret-paladin-p3-p4-loot,Jambrosay,HeiHo9Uqjho,389,478,2,no,name,https://www.youtube.com/watch?v=HeiHo9Uqjho&t=389s
32574,Bindings of Lightning Reflexes,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,454,519,1,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=454s
32574,Bindings of Lightning Reflexes,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,3746,3811,1,yes,alias,https://www.youtube.com/watch?v=DnDtULWZU4w&t=3746s
32574,Bindings of Lightning Reflexes,slesh-heart-of-darkness-craft,Slesh,5OW2z-FJI4Y,227,310,3,no,name,https://www.youtube.com/watch?v=5OW2z-FJI4Y&t=227s
32574,Bindings of Lightning Reflexes,slesh-heart-of-darkness-craft,Slesh,5OW2z-FJI4Y,389,622,5,no,name,https://www.youtube.com/watch?v=5OW2z-FJI4Y&t=389s
32574,Bindings of Lightning Reflexes,subtlefw-prot-paladin-p3-bis,SubtleFW,ZVALsT8eZOQ,439,504,1,yes,alias,https://www.youtube.com/watch?v=ZVALsT8eZOQ&t=439s
32574,Bindings of Lightning Reflexes,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,801,866,1,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=801s
32575,Shoulders of Lightning Reflexes,slesh-heart-of-darkness-craft,Slesh,5OW2z-FJI4Y,388,462,2,no,name,https://www.youtube.com/watch?v=5OW2z-FJI4Y&t=388s
32575,Shoulders of Lightning Reflexes,veramos-survival-hunter-p3-bis-prio,Veramos Gaming,yqQagrZrgos,207,272,1,no,name,https://www.youtube.com/watch?v=yqQagrZrgos&t=207s
32577,Living Earth Bindings,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,183,248,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=183s
32577,Living Earth Bindings,slesh-heart-of-darkness-craft,Slesh,5OW2z-FJI4Y,425,503,2,no,name,https://www.youtube.com/watch?v=5OW2z-FJI4Y&t=425s
32579,Living Earth Shoulders,slesh-heart-of-darkness-craft,Slesh,5OW2z-FJI4Y,423,492,2,no,name,https://www.youtube.com/watch?v=5OW2z-FJI4Y&t=423s
32582,Bracers of Renewed Life,slesh-heart-of-darkness-craft,Slesh,5OW2z-FJI4Y,122,187,1,no,name,https://www.youtube.com/watch?v=5OW2z-FJI4Y&t=122s
32582,Bracers of Renewed Life,slesh-heart-of-darkness-craft,Slesh,5OW2z-FJI4Y,440,505,1,no,name,https://www.youtube.com/watch?v=5OW2z-FJI4Y&t=440s
32586,Bracers of Nimble Thought,crix-warlock-how-to-gear-for-t6,Crix,2Uxcxsmj4jI,416,481,1,no,name,https://www.youtube.com/watch?v=2Uxcxsmj4jI&t=416s
32586,Bracers of Nimble Thought,drue-shadow-priest-p3-bis,Drue,ljx7ExV-HdE,431,496,1,no,name,https://www.youtube.com/watch?v=ljx7ExV-HdE&t=431s
32586,Bracers of Nimble Thought,drue-shadow-priest-p3-bis,Drue,ljx7ExV-HdE,1033,1098,1,no,name,https://www.youtube.com/watch?v=ljx7ExV-HdE&t=1033s
32586,Bracers of Nimble Thought,slesh-heart-of-darkness-craft,Slesh,5OW2z-FJI4Y,131,378,6,no,name,https://www.youtube.com/watch?v=5OW2z-FJI4Y&t=131s
32586,Bracers of Nimble Thought,slesh-heart-of-darkness-craft,Slesh,5OW2z-FJI4Y,475,557,2,no,name,https://www.youtube.com/watch?v=5OW2z-FJI4Y&t=475s
32587,Mantle of Nimble Thought,crix-warlock-p3-t6-gearing,Crix,NI2xuOP6aZE,226,291,1,no,name,https://www.youtube.com/watch?v=NI2xuOP6aZE&t=226s
32587,Mantle of Nimble Thought,darkest-elemental-shaman-t6-bis,Darkest_TV,0-oVpJUjZZs,109,174,1,no,name,https://www.youtube.com/watch?v=0-oVpJUjZZs&t=109s
32587,Mantle of Nimble Thought,darkest-elemental-shaman-t6-bis,Darkest_TV,0-oVpJUjZZs,317,399,2,no,name,https://www.youtube.com/watch?v=0-oVpJUjZZs&t=317s
32587,Mantle of Nimble Thought,slesh-heart-of-darkness-craft,Slesh,5OW2z-FJI4Y,176,362,3,no,name,https://www.youtube.com/watch?v=5OW2z-FJI4Y&t=176s
32587,Mantle of Nimble Thought,slesh-heart-of-darkness-craft,Slesh,5OW2z-FJI4Y,459,524,1,no,name,https://www.youtube.com/watch?v=5OW2z-FJI4Y&t=459s
32587,Mantle of Nimble Thought,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,606,671,1,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=606s
32589,Hellfire-Encased Pendant,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,878,943,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=878s
32589,Hellfire-Encased Pendant,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,2086,2151,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=2086s
32591,Choker of Serrated Blades,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,2820,2885,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=2820s
32591,Choker of Serrated Blades,marrow-fury-warrior-p3-bis-prio,Marrow,STxvv_E7r-Y,204,269,1,no,name,https://www.youtube.com/watch?v=STxvv_E7r-Y&t=204s
32591,Choker of Serrated Blades,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,3579,3644,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=3579s
32591,Choker of Serrated Blades,sarthe-hunter-t6-bis-loot-prio,Sarthe,GDDl91PROlY,341,406,1,no,name,https://www.youtube.com/watch?v=GDDl91PROlY&t=341s
32591,Choker of Serrated Blades,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,196,261,1,no,name,https://www.youtube.com/watch?v=LlksG4eBm2c&t=196s
32591,Choker of Serrated Blades,zatar-mount-hyjal-item-priority,Zatar (Classic Wow Builds),B3zgswtk6T8,1270,1335,1,no,name,https://www.youtube.com/watch?v=B3zgswtk6T8&t=1270s
32591,Choker of Serrated Blades,zatar-tier-6-rogue-item-priority,Zatar (Classic Wow Builds),L5AXKvQgWy8,266,331,1,no,name,https://www.youtube.com/watch?v=L5AXKvQgWy8&t=266s
32608,Pillager's Gauntlets,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,2311,2438,2,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=2311s
32608,Pillager's Gauntlets,slesh-who-should-get-tier-6-first,Slesh,U80HNYSuH_s,801,866,1,no,name,https://www.youtube.com/watch?v=U80HNYSuH_s&t=801s
32608,Pillager's Gauntlets,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,129,194,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=129s
32609,Boots of the Divine Light,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,2782,2847,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=2782s
32609,Boots of the Divine Light,nohitjerome-resto-druid-bis-phase-3,NOHITJEROME,8R9T2zfvRs4,1171,1236,1,no,name,https://www.youtube.com/watch?v=8R9T2zfvRs4&t=1171s
32609,Boots of the Divine Light,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,2283,2348,1,no,name,https://www.youtube.com/watch?v=DnDtULWZU4w&t=2283s
32837,Warglaive of Azzinoth,curios-black-temple-guide,World of Warcraft Curios,cvMTW85NQJU,1219,1284,1,yes,alias,https://www.youtube.com/watch?v=cvMTW85NQJU&t=1219s
32837,Warglaive of Azzinoth,jambrosay-feral-druid-p3-p4-loot,Jambrosay,88I8chIOGIg,823,888,1,yes,alias,https://www.youtube.com/watch?v=88I8chIOGIg&t=823s
32837,Warglaive of Azzinoth,jambrosay-ret-paladin-p3-p4-loot,Jambrosay,HeiHo9Uqjho,893,958,1,yes,alias,https://www.youtube.com/watch?v=HeiHo9Uqjho&t=893s
32837,Warglaive of Azzinoth,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,2124,2189,1,yes,alias,https://www.youtube.com/watch?v=DoaTSCCprtM&t=2124s
32837,Warglaive of Azzinoth,nohitjerome-black-temple-meta-tier-list,NOHITJEROME,kfURxXB9CSs,0,62,1,yes,alias,https://www.youtube.com/watch?v=kfURxXB9CSs&t=0s
32837,Warglaive of Azzinoth,nohitjerome-black-temple-meta-tier-list,NOHITJEROME,kfURxXB9CSs,271,476,7,yes,alias,https://www.youtube.com/watch?v=kfURxXB9CSs&t=271s
32837,Warglaive of Azzinoth,nohitjerome-black-temple-meta-tier-list,NOHITJEROME,kfURxXB9CSs,554,619,1,yes,alias,https://www.youtube.com/watch?v=kfURxXB9CSs&t=554s
32837,Warglaive of Azzinoth,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,1908,1987,3,yes,alias,https://www.youtube.com/watch?v=DnDtULWZU4w&t=1908s
32837,Warglaive of Azzinoth,sarthe-full-bt-hyjal-loot-prio,Sarthe,DnDtULWZU4w,6941,7012,3,yes,alias,https://www.youtube.com/watch?v=DnDtULWZU4w&t=6941s
32837,Warglaive of Azzinoth,simonize-rogue-p3-p4-bis,SimonizeShow,LlksG4eBm2c,444,586,6,yes,alias,https://www.youtube.com/watch?v=LlksG4eBm2c&t=444s
32944,Talon of the Phoenix,jambrosay-bm-hunter-p3-p4-loot,Jambrosay,VpQyyTCc89M,728,793,1,no,name,https://www.youtube.com/watch?v=VpQyyTCc89M&t=728s
33054,The Seal of Danzalar,411games-holy-paladin-guide,411 Games,DGX06N4biN0,456,521,1,yes,alias,https://www.youtube.com/watch?v=DGX06N4biN0&t=456s
33054,The Seal of Danzalar,subtlefw-prot-paladin-p3-bis,SubtleFW,ZVALsT8eZOQ,1523,1588,1,yes,alias,https://www.youtube.com/watch?v=ZVALsT8eZOQ&t=1523s
33054,The Seal of Danzalar,wundy-prot-paladin-p3-bis,Wundy TV,EOKsCC-hgog,331,396,1,yes,alias,https://www.youtube.com/watch?v=EOKsCC-hgog&t=331s
33122,Cloak of Darkness,anker64-fury-warrior-p3-bis,Anker_64,U_Cd8uy07vw,1771,1836,1,no,name,https://www.youtube.com/watch?v=U_Cd8uy07vw&t=1771s
33122,Cloak of Darkness,blayst-ret-paladin-p3-p4-bis,TheRealBlayst,N3aQ2v1KAxI,147,212,1,no,name,https://www.youtube.com/watch?v=N3aQ2v1KAxI&t=147s
33122,Cloak of Darkness,jambrosay-ret-paladin-p3-p4-loot,Jambrosay,HeiHo9Uqjho,301,366,1,no,name,https://www.youtube.com/watch?v=HeiHo9Uqjho&t=301s
33122,Cloak of Darkness,joardee-phase-3-loot-prio-fusion,Joardee,DoaTSCCprtM,6324,6389,1,no,name,https://www.youtube.com/watch?v=DoaTSCCprtM&t=6324s
