item_id,tier,source,source_note,name,icon,slot,armor_type,hand_type,weapon_type,ranged_weapon_type,set_name,class_allowlist,has_effect,sockets,socket_bonus,weapon_min,weapon_max,weapon_speed,url,strength,agility,stamina,intellect,healing_power,spell_damage,arcane_damage,fire_damage,frost_damage,holy_damage,nature_damage,shadow_damage,spell_hit,spell_crit,spell_haste,spell_pen,spirit,attack_power,ranged_attack_power,feral_attack_power,melee_hit,melee_crit,melee_haste,armor_pen,expertise,defense,block_rating,block_value,dodge,parry,resilience,armor,bonus_armor
27872,,drop,,The Harvester of Souls,inv_axe_62,Weapon,,One Hand,Axe,,,,,,,130,243,2.6,https://www.wowhead.com/tbc/item=27872,16,,13,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,
27877,,drop,,Draenic Wildstaff,inv_staff_42,Weapon,,Two Hand,Staff,,,,,,,106,196,2.4,https://www.wowhead.com/tbc/item=27877,34,32,33,,,,,,,,,,,,,,,,,539,22,,,,,,,,,,,,
27878,,drop,,Auchenai Death Shroud,inv_misc_cape_21,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=27878,,15,15,,,,,,,,,,,,,,,36,36,,17,,,,,,,,,,,78,
27892,,drop,,Cloak of the Inciter,inv_misc_cape_08,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=27892,,,15,,,,,,,,,,,,,,,30,30,,16,18,,,,,,,,,,76,
27903,,drop,,Sonic Spear,inv_spear_08,Weapon,,Two Hand,Polearm,,,,,,,261,392,3.5,https://www.wowhead.com/tbc/item=27903,,35,30,,,,,,,,,,,,,,,62,62,,24,,,,,,,,,,,,
27905,,drop,,Greatsword of Horrid Dreams,inv_sword_2h_blood_c_03,Weapon,,Main Hand,Sword,,,,,,,35,113,1.8,https://www.wowhead.com/tbc/item=27905,,,15,14,130,130,,,,,,,14,,,,,,,,,,,,,,,,,,,,
27908,,drop,,Leggings of Assassination,inv_pants_leather_03,Legs,Leather,,,,Assassination Armor,,,,,,,,https://www.wowhead.com/tbc/item=27908,,40,33,,,,,,,,,,,,,,,44,44,,22,,,,,,,,,,,256,
27911,,drop,,Epoch's Whispering Cinch,inv_belt_19,Waist,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=27911,,25,24,,,,,,,,,,,,,,,40,40,,17,,,,,,,,,,,164,
27917,,worn,,Libram of the Eternal Rest,inv_relics_libramoftruth,Ranged,,,,7,,,yes,,,,,,https://www.wowhead.com/tbc/item=27917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27937,,drop,,Sky Breaker,inv_mace_34,Weapon,,Main Hand,Mace,,,,,,,35,113,1.8,https://www.wowhead.com/tbc/item=27937,,,13,20,132,132,,,,,,,,,,,,,,,,,,,,,,,,,,,
27946,,drop,,Avian Cloak of Feathers,inv_misc_cape_16,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=27946,,,,18,42,14,,,,,,,,,,,12,,,,,,,,,,,,,,,78,
27981,,drop,,Sethekk Oracle Cloak,inv_misc_cape_11,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=27981,,,18,18,22,22,,,,,,,12,,,,,,,,,,,,,,,,,,,78,
28031,,drop,,Nomad's Woven Cloak,inv_misc_cape_18,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28031,14,14,21,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,66,
28033,,drop,,Epoch-Mender,inv_staff_46,Weapon,,Two Hand,Staff,,,,,,,100,188,2.4,https://www.wowhead.com/tbc/item=28033,,,37,35,227,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
28034,,drop,,Hourglass of the Unraveller,inv_gizmo_khoriumpowercore,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=28034,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,
28041,,drop,,Bladefist's Breadth,inv_datacrystal06,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=28041,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,
28121,,drop,,Icon of Unyielding Courage,inv_brd_banner,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=28121,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
28134,,drop,,Brooch of Heightened Potential,inv_jewelry_necklace_27,Neck,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28134,,,15,14,22,22,,,,,,,9,14,,,,,,,,,,,,,,,,,,,
28171,,drop,,Spymistress's Wristguards,inv_bracer_08,Wrist,Leather,,,,,,,Red,dodge=2,,,,https://www.wowhead.com/tbc/item=28171,,18,15,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,128,
28179,,drop,,Shattrath Jumpers,inv_boots_fabric_01,Feet,Cloth,,,,,,,Blue|Yellow,intellect=3,,,,https://www.wowhead.com/tbc/item=28179,,,25,17,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,107,
28182,,drop,,Helm of the Claw,inv_helmet_15,Head,Leather,,,,,,,Yellow|Meta,resilience=4,,,,https://www.wowhead.com/tbc/item=28182,,25,21,,,,,,,,,,,,,,,66,66,,14,,,,,,,,,,,237,
28183,,drop,,Hydromancer's Headwrap,inv_helmet_62,Head,Cloth,,,,,,,Blue|Meta,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=28183,,,21,27,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,127,
28185,,drop,,Khadgar's Kilt of Abjuration,inv_pants_leather_05,Legs,Cloth,,,,,,,Yellow|Blue|Blue,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=28185,,,20,22,36,36,,,,,,,,,,,15,,,,,,,,,,,,,,,133,
28187,,drop,,Star-Heart Lamp,inv_offhand_outlandraid_03blue,Weapon,,Off Hand,Off Hand,,,,,,,,,,https://www.wowhead.com/tbc/item=28187,,,17,18,22,22,,,,,,,12,,,,,,,,,,,,,,,,,,,,
28188,,drop,,Bloodfire Greatstaff,inv_staff_40,Weapon,,Two Hand,Staff,,,,,,,106,196,2.4,https://www.wowhead.com/tbc/item=28188,,,42,42,121,121,,,,,,,,28,,,,,,,,,,,,,,,,,,,
28190,,drop,,Scarab of the Infinite Cycle,inv_misc_ahnqirajtrinket_06,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=28190,,,,,70,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
28202,,drop,,Moonglade Robe,inv_chest_cloth_07,Chest,Leather,,,,Moonglade Raiment,,,Red|Yellow|Blue,melee_crit=4,,,,https://www.wowhead.com/tbc/item=28202,25,17,16,17,55,19,,,,,,,,,,,14,,,,,,,,,,,,,,,292,
28210,,drop,,Bloodskull Destroyer,inv_mace_44,Weapon,,One Hand,Mace,,,,,,,130,243,2.6,https://www.wowhead.com/tbc/item=28210,,,12,,,,,,,,,,,,,,,22,22,,,21,,,,,,,,,,,
28212,,drop,,Aran's Sorcerous Slacks,inv_pants_cloth_14,Legs,Cloth,,,,,,,Red|Yellow|Blue,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=28212,,,29,28,23,23,,,,,,,,21,,,,,,,,,,,,,,,,,,136,
28213,,drop,,Lordaeron Medical Guide,inv_misc_book_10,Weapon,,Off Hand,Off Hand,,,,,,,,,,https://www.wowhead.com/tbc/item=28213,,,12,10,46,16,,,,,,,,,,,16,,,,,,,,,,,,,,,,
28216,,drop,,Dathrohan's Ceremonial Hammer,inv_hammer_11,Weapon,,Main Hand,Mace,,,,,,,35,113,1.8,https://www.wowhead.com/tbc/item=28216,,,13,14,227,76,,,,,,,,,,,18,,,,,,,,,,,,,,,,
28218,,drop,,Pontiff's Pantaloons of Prophecy,inv_pants_cloth_18,Legs,Cloth,,,,,,,Red|Blue|Blue,stamina=6,,,,https://www.wowhead.com/tbc/item=28218,,,12,27,55,19,,,,,,,,,,,24,,,,,,,,,,,,,,,136,
28223,,drop,,Arcanist's Stone,inv_jewelcrafting_nightseye_01,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=28223,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,
28224,,drop,,Wastewalker Helm,inv_helmet_15,Head,Leather,,,,Wastewalker Armor,,,Blue|Meta,attack_power=8|ranged_attack_power=8,,,,https://www.wowhead.com/tbc/item=28224,,,30,,,,,,,,,,,,,,,56,56,,18,22,,,,,,,,,,237,
28227,,drop,,Sparking Arcanite Ring,inv_jewelry_ring_63,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28227,,,13,14,22,22,,,,,,,10,14,,,,,,,,,,,,,,,,,,,
28230,,drop,,Hallowed Garments,inv_chest_cloth_39,Chest,Cloth,,,,Hallowed Raiment,,,Red|Yellow|Blue,stamina=6,,,,https://www.wowhead.com/tbc/item=28230,,,12,26,57,19,,,,,,,,,,,26,,,,,,,,,,,,,,,156,
28232,,drop,,Robe of Oblivion,inv_chest_cloth_29,Chest,Cloth,,,,Oblivion Raiment,,,Red|Yellow|Blue,stamina=6,,,,https://www.wowhead.com/tbc/item=28232,,,30,20,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,156,
28233,,drop,,Necklace of Resplendent Hope,inv_jewelry_necklace_12,Neck,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28233,,,,,53,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
28245,,drop,,Pendant of Dominance,inv_jewelry_necklace_36,Neck,,,,,,,,Yellow,spell_crit=2,,,,https://www.wowhead.com/tbc/item=28245,,,31,12,26,26,,,,,,,,,,,,,,,,,,,,,,,,,16,,
28248,,worn,,Totem of the Void,spell_arcane_blast,Ranged,,,,8,,,yes,,,,,,https://www.wowhead.com/tbc/item=28248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28256,,drop,,Thoriumweave Cloak,inv_misc_cape_11,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28256,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,312
28257,,drop,,Hammer of the Penitent,inv_mace_13,Weapon,,Main Hand,Mace,,,,,,,35,113,1.8,https://www.wowhead.com/tbc/item=28257,,,,16,227,76,,,,,,,,,,,13,,,,,,,,,,,,,,,,
28260,,drop,,Manual of the Nethermancer,inv_misc_book_05,Weapon,,Off Hand,Off Hand,,,,,,,,,,https://www.wowhead.com/tbc/item=28260,,,12,15,21,21,,,,,,,,19,,,,,,,,,,,,,,,,,,,
28263,,drop,,Stellaris,inv_axe_63,Weapon,,One Hand,Axe,,,,,,,95,177,1.9,https://www.wowhead.com/tbc/item=28263,,21,12,,,,,,,,,,,,,,,22,22,,,,,,,,,,,,,,
28264,,drop,,Wastewalker Tunic,inv_chest_chain_17,Chest,Leather,,,,Wastewalker Armor,,,Yellow|Yellow|Yellow,agility=4,,,,https://www.wowhead.com/tbc/item=28264,,28,36,,,,,,,,,,,,,,,56,56,,,,,,,,,,,,,292,
28267,,drop,,Edge of the Cosmos,inv_sword_77,Weapon,,One Hand,Sword,,,,,,,130,243,2.6,https://www.wowhead.com/tbc/item=28267,,,13,,,,,,,,,,,,,,,30,30,,,16,,,,,,,,,,,
28275,,drop,,Beast Lord Helm,inv_helmet_19,Head,Mail,,,,Beast Lord Armor,,,Red|Meta,35=2,,,,https://www.wowhead.com/tbc/item=28275,,25,21,22,,,,,,,,,,,,,,50,50,,,,,,,,,,,,,530,
28278,,drop,,Incanter's Cowl,inv_helmet_34,Head,Cloth,,,,Incanter's Regalia,,,Yellow|Meta,spirit=4,,,,https://www.wowhead.com/tbc/item=28278,,,15,27,29,29,,,,,,,,19,,,17,,,,,,,,,,,,,,,127,
28288,,drop,,Abacus of Violent Odds,inv_misc_enggizmos_18,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=28288,,,,,,,,,,,,,,,,,,64,64,,,,,,,,,,,,,,
28295,,arena,,Gladiator's Slicer,inv_sword_71,Weapon,,One Hand,Sword,,,,,,,189,285,2.6,https://www.wowhead.com/tbc/item=28295,,,21,,,,,,,,,,,,,,,28,28,,9,15,,,,,,,,,10,,
28297,,arena,,Gladiator's Spellblade,inv_weapon_shortblade_26,Weapon,,Main Hand,Dagger,,,,,,,22,110,1.6,https://www.wowhead.com/tbc/item=28297,,,28,18,199,199,,,,,,,,,,,,,,,,,,,,,,,,,18,,
28298,,arena,,Gladiator's Decapitator,inv_axe_68,Weapon,,Two Hand,Axe,,,,,,,341,513,3.6,https://www.wowhead.com/tbc/item=28298,,,48,,,,,,,,,,,,,,,64,64,,20,35,,,,,,,,,28,,
28300,,arena,,Gladiator's Painsaw,inv_weapon_halberd15,Weapon,,Two Hand,Polearm,,,,,,,208,313,2.2,https://www.wowhead.com/tbc/item=28300,,,48,,,,,,,,,,,,,,,70,70,,,35,,,,,,,,,36,,
28304,,drop,,Prismatic Mittens of Mending,inv_gauntlets_16,Hands,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28304,,,23,26,55,19,,,,,,,,,,,,,,,,,,,,,,,,,,97,
28313,,arena,,Gladiator's Right Ripper,inv_weapon_hand_13,Weapon,,Main Hand,Fist,,,,,,,166,309,2.6,https://www.wowhead.com/tbc/item=28313,,,21,,,,,,,,,,,,,,,28,28,,9,15,,,,,,,,,10,,
28325,,drop,,Dreamer's Dragonstaff,inv_staff_49,Weapon,,Two Hand,Staff,,,,,,,106,196,2.4,https://www.wowhead.com/tbc/item=28325,46,27,28,,,,,,,,,,,,,,,,,539,,,,,,,,,,,,,
28341,,drop,,Warpstaff of Arcanum,inv_staff_47,Weapon,,Two Hand,Staff,,,,,,,106,196,2.4,https://www.wowhead.com/tbc/item=28341,,,37,38,121,121,,,,,,,16,26,,,,,,,,,,,,,,,,,,,
28343,,drop,,Jagged Bark Pendant,inv_jewelry_necklace_17,Neck,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28343,,26,15,,,,,,,,,,,,,,,30,30,,,,,,,,,,,,,,
28358,,arena,,Gladiator's Shield Wall,inv_shield_31,Weapon,,Off Hand,Shield,,,,,,,,,,https://www.wowhead.com/tbc/item=28358,,,45,,,,,,,,,,,,,,,,,,,,,,,,,134,,,29,5197,
28370,,drop,,Bangle of Endless Blessings,inv_jewelry_necklace_27,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=28370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28371,,drop,,Netherfury Cape,inv_misc_cape_02,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28371,19,,19,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,78,
28373,,drop,,Cloak of Scintillating Auras,inv_misc_cape_14,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28373,,,12,16,42,14,,,,,,,,,,,18,,,,,,,,,,,,,,,78,
28378,,drop,,Sergeant's Heavy Cape,inv_misc_cape_07,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28378,,,33,12,26,26,,,,,,,,,,,,,,,,,,,,,,,,,16,104,
28379,,drop,,Sergeant's Heavy Cape,inv_misc_cape_07,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28379,,,33,12,26,26,,,,,,,,,,,,,,,,,,,,,,,,,16,104,
28386,,drop,,Nether Core's Control Rod,inv_wand_17,Ranged,,,,5,,,,,,163,303,1.8,https://www.wowhead.com/tbc/item=28386,,,9,10,13,13,,,,,,,8,,,,,,,,,,,,,,,,,,,,
28387,,drop,,Lamp of Peaceful Repose,inv_mace_13,Weapon,,Off Hand,Off Hand,,,,,,,,,,https://www.wowhead.com/tbc/item=28387,,,16,18,35,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
28396,,drop,,Gloves of the Unbound,inv_gauntlets_22,Hands,Leather,,,,,,,Red|Blue,resilience=3,,,,https://www.wowhead.com/tbc/item=28396,,27,20,,,,,,,,,,,,,,,38,38,,,,,,,,,,,,,183,
28397,,drop,,Emberhawk Crossbow,inv_weapon_crossbow_17,Ranged,,,,2,,,,,,159,239,3,https://www.wowhead.com/tbc/item=28397,,,,,,,,,,,,,,,,,,14,14,,,18,,,,,,,,,,,
28406,,drop,,Sigil-Laced Boots,inv_boots_cloth_04,Feet,Cloth,,,,,,,Red|Yellow,intellect=3,,,,https://www.wowhead.com/tbc/item=28406,,,24,18,20,20,,,,,,,,17,,,,,,,,,,,,,,,,,,107,
28407,,worn,,Elementium Band of the Sentry,inv_jewelry_ring_ahnqiraj_04,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28407,,,24,,,,,,,,,,,,,,,,,,,,,,,20,,,19,,,,
28412,,drop,,Lamp of Peaceful Radiance,inv_offhand_outlandraid_03white,Weapon,,Off Hand,Off Hand,,,,,,,,,,https://www.wowhead.com/tbc/item=28412,,,13,14,21,21,,,,,,,12,13,,,,,,,,,,,,,,,,,,,
28413,,drop,,Hallowed Crown,inv_jewelry_ring_62,Head,Cloth,,,,Hallowed Raiment,,,Blue|Meta,spirit=4,,,,https://www.wowhead.com/tbc/item=28413,,,12,24,57,19,,,,,,,,,,,26,,,,,,,,,,,,,,,127,
28415,,drop,,Hood of Oblivion,inv_helmet_30,Head,Cloth,,,,Oblivion Raiment,,,Blue|Meta,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=28415,,,27,32,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,127,
28418,,drop,,Shiffar's Nexus-Horn,inv_gizmo_elementalblastingpowder,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=28418,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,
28419,,drop,,Choker of Fluid Thought,inv_jewelry_necklace_30naxxramas,Neck,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28419,,,15,17,35,12,,,,,,,,,,,17,,,,,,,,,,,,,,,,
28427,,crafted,"Crafted, Blacksmithing",Blazefury,inv_sword_1h_blacksmithing_03,Weapon,,One Hand,Sword,,,,,,,109,203,1.6,https://www.wowhead.com/tbc/item=28427,,19,28,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,
28428,,crafted,"Crafted, Blacksmithing",Lionheart Blade,inv_sword_2h_blacksmithing_01,Weapon,,Two Hand,Sword,,,,yes,,,315,474,3.6,https://www.wowhead.com/tbc/item=28428,47,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28429,,crafted,"Crafted, Blacksmithing",Lionheart Champion,inv_sword_2h_blacksmithing_02,Weapon,,Two Hand,Sword,,,,yes,,,341,513,3.6,https://www.wowhead.com/tbc/item=28429,49,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28430,,crafted,"Crafted, Blacksmithing",Lionheart Executioner,inv_sword_2h_blacksmithing_03,Weapon,,Two Hand,Sword,,,,yes,,,365,549,3.6,https://www.wowhead.com/tbc/item=28430,52,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28432,,crafted,"Crafted, Blacksmithing",Black Planar Edge,inv_axe_1h_blacksmithing_02,Weapon,,Main Hand,Axe,,,,,,,172,320,2.7,https://www.wowhead.com/tbc/item=28432,,,,,,,,,,,,,,,,,,44,44,,,21,,,,,,,,,,,
28433,,crafted,"Crafted, Blacksmithing",Wicked Edge of the Planes,inv_axe_1h_blacksmithing_03,Weapon,,Main Hand,Axe,,,,,,,184,343,2.7,https://www.wowhead.com/tbc/item=28433,,,,,,,,,,,,,,,,,,48,48,,,23,,,,,,,,,,,
28434,,crafted,"Crafted, Blacksmithing",Lunar Crescent,inv_axe_50,Weapon,,Two Hand,Axe,,,,,,,324,487,3.7,https://www.wowhead.com/tbc/item=28434,,,,,,,,,,,,,,,,,,96,96,,,47,,,,,,,,,,,
28435,,crafted,"Crafted, Blacksmithing",Mooncleaver,inv_axe_51,Weapon,,Two Hand,Axe,,,,,,,351,527,3.7,https://www.wowhead.com/tbc/item=28435,,,,,,,,,,,,,,,,,,106,106,,,52,,,,,,,,,,,
28436,,crafted,"Crafted, Blacksmithing",Bloodmoon,inv_axe_52,Weapon,,Two Hand,Axe,,,,,,,375,564,3.7,https://www.wowhead.com/tbc/item=28436,,,,,,,,,,,,,,,,,,112,112,,,56,,,,,,,,,,,
28437,,crafted,"Crafted, Blacksmithing",Drakefist Hammer,inv_mace_37,Weapon,,Main Hand,Mace,,,,yes,,,159,296,2.7,https://www.wowhead.com/tbc/item=28437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28438,,crafted,"Crafted, Blacksmithing",Dragonmaw,inv_mace_38,Weapon,,Main Hand,Mace,,,,yes,,,172,320,2.7,https://www.wowhead.com/tbc/item=28438,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28439,,crafted,"Crafted, Blacksmithing",Dragonstrike,inv_mace_39,Weapon,,Main Hand,Mace,,,,yes,,,184,343,2.7,https://www.wowhead.com/tbc/item=28439,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28441,,crafted,"Crafted, Blacksmithing",Deep Thunder,inv_mace_2h_blacksmithing_02,Weapon,,Two Hand,Mace,,,,,,,360,541,3.8,https://www.wowhead.com/tbc/item=28441,37,37,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28442,,crafted,"Crafted, Blacksmithing",Stormherald,inv_mace_2h_blacksmithing_03,Weapon,,Two Hand,Mace,,,,,,,386,579,3.8,https://www.wowhead.com/tbc/item=28442,42,42,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28453,T4,raid_drop,,Bracers of the White Stag,inv_bracer_02,Wrist,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28453,,,16,18,26,26,,,,,,,,,,,22,,,,,,,,,,,,,,,159,
28454,T4,raid_drop,,Stalker's War Bands,inv_bracer_02,Wrist,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28454,,21,18,17,,,,,,,,,,,,,,44,44,,,,,,,,,,,,,355,
28476,,arena,,Gladiator's Maul,inv_mace_52,Weapon,,Two Hand,Mace,,,,,,,90,185,2,https://www.wowhead.com/tbc/item=28476,32,,48,,,,,,,,,,,,,,,,,894,20,35,,,,,,,,,28,,
28477,T4,raid_drop,,Harbinger Bands,inv_bracer_13,Wrist,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28477,,,21,21,26,26,,,,,,,,,,,14,,,,,,,,,,,,,,,85,
28484,,crafted,"Crafted, Blacksmithing",Bulwark of Kings,inv_chest_plate15,Chest,Plate,,,,,,yes,Blue|Yellow|Yellow,melee_crit=4,,,,https://www.wowhead.com/tbc/item=28484,35,,55,,,,,,,,,,,,,,,,,,23,37,,,,,,,,,,1595,
28502,T4,raid_drop,,Vambraces of Courage,inv_bracer_19,Wrist,Plate,,,,,,,Yellow,dodge=2,,,,https://www.wowhead.com/tbc/item=28502,,,33,,,,,,,,,,,,,,,,,,,,,,,15,,33,,,,634,
28503,T4,raid_drop,,Whirlwind Bracers,inv_bracer_02,Wrist,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28503,,,19,20,46,16,,,,,,,,,,,,,,,,,,,,,,,,,,355,
28504,T4,raid_drop,,Steelhawk Crossbow,inv_weapon_crossbow_18,Ranged,,,,2,,,,,,155,288,2.8,https://www.wowhead.com/tbc/item=28504,,,,,,,,,,,,,,,,,,30,30,,16,,,,,,,,,,,,
28505,T4,raid_drop,,Gauntlets of Renewed Hope,inv_gauntlets_25,Hands,Plate,,,,,,,Blue|Blue,intellect=3,,,,https://www.wowhead.com/tbc/item=28505,,,19,29,62,21,,,,,,,,,,,,,,,,,,,,,,,,,,906,
28506,T4,raid_drop,,Gloves of Dexterous Manipulation,inv_gauntlets_28,Hands,Leather,,,,,,,Red|Blue,melee_crit=3,,,,https://www.wowhead.com/tbc/item=28506,,35,22,,,,,,,,,,,,,,,42,42,,,,,,,,,,,,,228,
28507,T4,raid_drop,,Handwraps of Flowing Thought,inv_gauntlets_17,Hands,Cloth,,,,,,,Yellow|Blue,spell_hit=3,,,,https://www.wowhead.com/tbc/item=28507,,,24,22,35,35,,,,,,,14,,,,,,,,,,,,,,,,,,,121,
28508,T4,raid_drop,,Gloves of Saintly Blessings,inv_gauntlets_17,Hands,Cloth,,,,,,,Red|Blue,healing_power=7|spell_damage=3,,,,https://www.wowhead.com/tbc/item=28508,,,27,25,40,14,,,,,,,,,,,25,,,,,,,,,,,,,,,121,
28509,T4,raid_drop,,Worgen Claw Necklace,inv_jewelry_necklace_22,Neck,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28509,,20,21,,,,,,,,,,,,,,,42,42,,17,,,,,,,,,,,,
28510,T4,raid_drop,,Spectral Band of Innervation,inv_jewelry_ring_31,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28510,,,22,24,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
28511,T4,raid_drop,,Bands of Indwelling,inv_bracer_13,Wrist,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28511,,,22,18,46,16,,,,,,,,,,,20,,,,,,,,,,,,,,,85,
28512,T4,raid_drop,,Bracers of Justice,inv_bracer_02,Wrist,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28512,,,22,22,46,16,,,,,,,,16,,,,,,,,,,,,,,,,,,634,
28514,T4,raid_drop,,Bracers of Maliciousness,inv_bracer_15,Wrist,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28514,,,25,,,,,,,,,,,,,,,50,50,,,22,,,,,,,,,,159,
28515,T4,raid_drop,,Bands of Nefarious Deeds,inv_bracer_13,Wrist,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28515,,,27,22,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,85,
28516,T4,raid_drop,,Barbed Choker of Discipline,inv_jewelry_necklace_ahnqiraj_02,Neck,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=28516,,,39,,,,,,,,,,,,,,,,,,,,,,,16,,,21,,,,
28517,T4,raid_drop,,Boots of Foretelling,inv_boots_cloth_05,Feet,Cloth,,,,,,,Red|Yellow,intellect=3,,,,https://www.wowhead.com/tbc/item=28517,,,27,23,26,26,,,,,,,,19,,,,,,,,,,,,,,,,,,134,
28518,T4,raid_drop,,Iron Gauntlets of the Maiden,inv_gauntlets_31,Hands,Plate,,,,,,,Red|Yellow,block_rating=4,,,,https://www.wowhead.com/tbc/item=28518,,,39,,,,,,,,,,,,,,,,,,,,,,,16,17,38,,,,906,
28519,T4,raid_drop,,Gloves of Quickening,inv_gauntlets_25,Hands,Mail,,,,,,,Blue|Red,agility=3,,,,https://www.wowhead.com/tbc/item=28519,,,22,24,,,,,,,,,,,,,,52,52,,,17,,,,,,,,,,507,
28520,T4,raid_drop,,Gloves of Centering,inv_gauntlets_25,Hands,Mail,,,,,,,Blue|Red,intellect=3,,,,https://www.wowhead.com/tbc/item=28520,,,25,20,62,21,,,,,,,,,,,,,,,,,,,,,,,,,,507,
28521,T4,raid_drop,,Mitts of the Treemender,inv_gauntlets_25,Hands,Leather,,,,,,,Blue|Yellow,spirit=3,,,,https://www.wowhead.com/tbc/item=28521,,,25,22,64,22,,,,,,,,,,,14,,,,,,,,,,,,,,,228,
28522,T4,raid_drop,,Shard of the Virtuous,inv_hammer_26,Weapon,,Main Hand,Mace,,,,,,,28,129,1.9,https://www.wowhead.com/tbc/item=28522,,,22,20,348,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
28523,T4,raid_drop,,Totem of Healing Rains,spell_nature_giftofthewaterspirit,Ranged,,,,8,,,yes,,,,,,https://www.wowhead.com/tbc/item=28523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
